meal_id,meal_name,cuisine,meal_type,diet_type,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,cooking_method,prep_time_min,cook_time_min,rating,is_healthy,image_url
622,Wide Pasta,Indian,Breakfast,Paleo,842,67.8,144.4,51.0,26.6,25.8,1684,100,450,Boiled,49,29,4.9,0,https://example.com/images/meal_622.jpg
623,Explain Sandwich,Japanese,Lunch,Balanced,137,32.6,143.3,50.8,4.6,45.3,626,82,216,Roasted,28,5,3.1,0,https://example.com/images/meal_623.jpg
624,Have Curry,Thai,Breakfast,Vegetarian,633,5.2,149.4,30.4,25.5,39.7,1377,124,428,Grilled,14,46,1.5,0,https://example.com/images/meal_624.jpg
625,Executive Pasta,Indian,Dinner,Balanced,768,73.3,111.5,24.6,29.7,40.9,2411,259,108,Steamed,10,102,3.3,0,https://example.com/images/meal_625.jpg
626,Sit Wrap,Japanese,Breakfast,Vegan,1200,78.8,58.4,33.8,17.9,8.8,880,237,107,Steamed,22,107,2.5,0,https://example.com/images/meal_626.jpg
627,Somebody Rice,Italian,Breakfast,Low-Carb,806,56.4,74.4,5.0,8.7,17.6,570,157,125,Baked,38,97,2.4,0,https://example.com/images/meal_627.jpg
628,Believe Wrap,Indian,Breakfast,Balanced,150,42.1,65.1,0.5,10.9,15.9,89,232,417,Boiled,34,42,3.3,1,https://example.com/images/meal_628.jpg
629,Ever Soup,Indian,Snack,Balanced,480,13.2,123.4,41.9,19.0,7.4,1434,109,209,Baked,57,72,3.2,0,https://example.com/images/meal_629.jpg
630,Congress Salad,Thai,Breakfast,Paleo,721,40.9,123.8,33.3,27.9,38.5,951,277,200,Steamed,46,36,3.6,0,https://example.com/images/meal_630.jpg
631,Include Salad,Chinese,Dinner,Vegetarian,1095,38.2,63.3,35.3,0.3,20.9,204,120,457,Steamed,30,37,3.1,0,https://example.com/images/meal_631.jpg
632,Whom Sandwich,Italian,Dinner,Paleo,241,19.3,44.0,25.6,1.2,15.8,2428,232,353,Fried,26,67,2.7,0,https://example.com/images/meal_632.jpg
633,Analysis Stew,American,Lunch,Vegetarian,994,67.6,48.9,20.2,17.2,4.8,610,127,297,Roasted,21,94,1.0,0,https://example.com/images/meal_633.jpg
634,Agreement Curry,Indian,Breakfast,Balanced,393,60.4,131.5,12.5,2.8,47.7,1143,109,157,Baked,23,73,2.2,0,https://example.com/images/meal_634.jpg
635,Stuff Wrap,Indian,Lunch,Vegan,493,60.6,73.1,38.3,11.3,43.9,1382,176,337,Fried,18,20,3.2,0,https://example.com/images/meal_635.jpg
636,Sell Sandwich,Chinese,Dinner,Vegan,943,44.8,6.3,41.4,19.3,31.6,619,187,323,Boiled,21,107,4.7,0,https://example.com/images/meal_636.jpg
637,Guess Soup,Thai,Lunch,Keto,544,31.3,92.6,10.0,26.4,44.5,615,139,198,Boiled,47,10,1.2,0,https://example.com/images/meal_637.jpg
638,Measure Pasta,American,Lunch,Balanced,807,30.7,29.6,4.3,9.6,41.4,2323,148,209,Baked,57,9,2.2,0,https://example.com/images/meal_638.jpg
639,Require Sandwich,Thai,Snack,Balanced,796,24.4,135.9,12.6,7.5,46.5,109,290,428,Fried,32,26,3.3,0,https://example.com/images/meal_639.jpg
640,Wrong Salad,Mediterranean,Dinner,Low-Carb,653,44.3,135.7,32.9,28.5,33.1,442,107,178,Grilled,55,9,2.7,0,https://example.com/images/meal_640.jpg
641,Across Wrap,Indian,Dinner,Low-Carb,831,54.5,11.8,59.0,12.6,32.3,2045,101,221,Grilled,42,75,3.1,0,https://example.com/images/meal_641.jpg
642,Will Curry,Mexican,Lunch,Balanced,1175,44.2,70.8,51.1,29.4,37.5,1626,287,179,Steamed,56,105,1.9,0,https://example.com/images/meal_642.jpg
643,Draw Salad,Mediterranean,Snack,Balanced,503,57.4,27.6,45.7,17.3,7.7,2284,39,495,Baked,36,104,1.7,0,https://example.com/images/meal_643.jpg
644,Place Stew,Italian,Lunch,Low-Carb,1104,76.0,6.2,47.7,25.4,16.2,122,287,340,Roasted,43,107,3.6,0,https://example.com/images/meal_644.jpg
645,Station Curry,Italian,Snack,Low-Carb,672,52.1,17.9,35.3,13.4,17.9,2443,164,127,Grilled,49,20,3.6,0,https://example.com/images/meal_645.jpg
646,Buy Sandwich,Mediterranean,Lunch,Keto,649,78.9,96.6,3.2,11.2,13.5,1413,75,206,Roasted,50,44,4.2,1,https://example.com/images/meal_646.jpg
647,Turn Curry,Thai,Lunch,Vegetarian,921,23.8,95.6,4.5,8.2,25.6,258,274,429,Roasted,34,36,3.1,0,https://example.com/images/meal_647.jpg
648,Maintain Salad,Chinese,Lunch,Vegetarian,1142,20.2,123.9,13.4,0.8,31.4,203,0,267,Roasted,60,61,2.4,0,https://example.com/images/meal_648.jpg
649,Management Soup,Thai,Breakfast,Paleo,423,6.2,144.1,12.4,28.7,18.3,2489,264,210,Baked,41,19,1.8,1,https://example.com/images/meal_649.jpg
650,Through Stew,Indian,Dinner,Keto,906,21.9,53.6,4.2,23.6,18.8,328,219,117,Fried,31,14,4.4,0,https://example.com/images/meal_650.jpg
651,Arrive Salad,Japanese,Breakfast,Vegetarian,321,57.0,9.9,36.2,24.9,48.8,620,95,210,Baked,25,13,2.4,0,https://example.com/images/meal_651.jpg
652,Production Rice,Thai,Dinner,Keto,707,7.9,121.3,57.4,24.6,10.5,1984,175,173,Steamed,20,105,4.6,0,https://example.com/images/meal_652.jpg
653,Form Pasta,Italian,Dinner,Keto,1038,16.0,77.3,4.4,25.3,37.4,271,241,119,Roasted,49,33,2.4,0,https://example.com/images/meal_653.jpg
654,Organization Salad,Japanese,Breakfast,Balanced,106,36.7,106.4,38.8,17.5,16.6,926,281,400,Fried,38,73,1.1,0,https://example.com/images/meal_654.jpg
655,Recent Salad,Chinese,Breakfast,Balanced,551,67.7,137.1,28.8,7.4,10.3,1187,49,393,Fried,33,100,2.7,0,https://example.com/images/meal_655.jpg
656,Understand Wrap,Chinese,Dinner,Paleo,1146,8.8,68.9,58.1,16.9,43.2,1269,186,315,Fried,47,48,1.2,0,https://example.com/images/meal_656.jpg
657,Report Rice,Mediterranean,Snack,Low-Carb,1041,59.2,75.3,54.9,26.9,15.8,396,124,155,Boiled,32,8,3.0,0,https://example.com/images/meal_657.jpg
658,Finally Stew,Chinese,Breakfast,Balanced,641,74.9,27.2,14.6,21.4,4.8,1507,68,493,Roasted,10,18,2.5,1,https://example.com/images/meal_658.jpg
659,Detail Curry,American,Snack,Keto,986,41.9,28.2,29.6,18.0,11.7,1439,266,296,Roasted,55,24,4.9,0,https://example.com/images/meal_659.jpg
660,Mrs Stew,Japanese,Lunch,Vegetarian,592,74.3,25.6,28.8,29.2,19.7,1721,41,420,Raw,47,66,4.6,0,https://example.com/images/meal_660.jpg
661,Short Pasta,Mexican,Breakfast,Low-Carb,756,21.0,27.7,43.1,25.3,49.6,746,291,415,Fried,19,26,1.6,0,https://example.com/images/meal_661.jpg
662,Employee Rice,Japanese,Breakfast,Paleo,357,55.5,39.1,53.1,8.0,0.7,1117,274,488,Raw,33,19,3.7,0,https://example.com/images/meal_662.jpg
663,Situation Pasta,Chinese,Dinner,Vegan,480,72.6,11.3,33.5,4.8,40.6,180,83,407,Baked,55,79,4.1,0,https://example.com/images/meal_663.jpg
664,Week Rice,Chinese,Snack,Vegan,710,49.5,41.4,39.5,20.0,42.4,604,266,395,Baked,39,15,4.8,0,https://example.com/images/meal_664.jpg
665,Song Rice,Chinese,Lunch,Paleo,575,45.2,23.3,45.2,23.1,4.8,1695,293,484,Roasted,25,35,1.8,0,https://example.com/images/meal_665.jpg
666,Plant Wrap,Mediterranean,Snack,Paleo,154,15.9,32.1,4.2,11.4,15.4,1032,232,225,Grilled,14,16,2.0,1,https://example.com/images/meal_666.jpg
667,Develop Pasta,Japanese,Breakfast,Vegetarian,238,23.2,77.3,17.6,0.1,30.1,1447,136,178,Boiled,52,68,1.5,0,https://example.com/images/meal_667.jpg
668,Wrong Sandwich,Indian,Breakfast,Keto,692,60.8,74.4,50.1,22.0,29.5,1622,87,422,Fried,25,110,2.3,0,https://example.com/images/meal_668.jpg
669,For Rice,Mediterranean,Breakfast,Paleo,347,64.9,26.7,38.2,22.0,0.6,2168,263,197,Fried,60,37,3.8,0,https://example.com/images/meal_669.jpg
670,Town Stew,Chinese,Lunch,Low-Carb,1035,68.9,96.4,2.2,9.3,16.4,759,17,357,Grilled,6,32,2.8,0,https://example.com/images/meal_670.jpg
671,Ahead Wrap,American,Lunch,Vegan,404,20.8,128.3,12.1,1.8,10.9,1434,246,151,Raw,39,30,4.6,1,https://example.com/images/meal_671.jpg
672,Finally Salad,Mediterranean,Breakfast,Vegan,762,8.4,73.0,26.2,18.3,13.4,713,4,183,Steamed,9,114,3.9,0,https://example.com/images/meal_672.jpg
673,Change Wrap,Italian,Lunch,Low-Carb,731,19.8,62.1,20.8,8.0,5.5,1648,252,324,Raw,23,99,3.2,0,https://example.com/images/meal_673.jpg
674,Evidence Sandwich,Chinese,Dinner,Vegetarian,778,74.1,106.5,55.9,23.7,33.4,658,142,259,Steamed,22,24,4.4,0,https://example.com/images/meal_674.jpg
675,Wear Rice,American,Snack,Keto,376,51.0,136.0,4.9,4.4,8.1,1118,97,124,Baked,57,79,1.2,1,https://example.com/images/meal_675.jpg
676,Southern Salad,Mexican,Dinner,Vegetarian,768,28.0,30.7,57.7,29.2,26.9,1049,186,273,Roasted,58,53,1.7,0,https://example.com/images/meal_676.jpg
677,Race Curry,Italian,Breakfast,Vegetarian,461,18.9,89.9,3.3,26.5,26.0,759,292,373,Raw,20,27,2.8,0,https://example.com/images/meal_677.jpg
678,Us Pasta,Italian,Breakfast,Vegan,112,73.8,15.9,51.4,11.6,1.1,1603,8,228,Boiled,33,29,3.0,0,https://example.com/images/meal_678.jpg
679,Explain Salad,Thai,Dinner,Low-Carb,995,54.9,22.1,16.3,16.2,1.8,2389,111,466,Grilled,21,58,1.5,0,https://example.com/images/meal_679.jpg
680,Sound Curry,American,Dinner,Balanced,282,65.4,148.3,52.7,23.7,30.0,2116,215,268,Boiled,14,56,4.8,0,https://example.com/images/meal_680.jpg
681,Wall Salad,Mediterranean,Lunch,Vegan,294,11.8,12.9,52.4,8.0,34.5,1560,185,370,Fried,35,88,4.5,0,https://example.com/images/meal_681.jpg
682,Doctor Sandwich,Mediterranean,Breakfast,Balanced,703,31.2,55.9,36.4,15.7,16.2,2088,82,101,Fried,50,111,3.8,0,https://example.com/images/meal_682.jpg
683,World Wrap,Japanese,Dinner,Vegan,337,74.1,121.2,17.2,23.2,44.1,930,195,252,Raw,41,19,3.8,0,https://example.com/images/meal_683.jpg
684,Agency Rice,Japanese,Breakfast,Low-Carb,585,42.1,23.6,46.1,20.2,37.4,2298,184,290,Baked,46,119,1.5,0,https://example.com/images/meal_684.jpg
685,Indicate Curry,Mexican,Breakfast,Balanced,984,39.3,80.1,23.8,15.2,34.9,345,156,148,Steamed,11,118,2.9,0,https://example.com/images/meal_685.jpg
686,Allow Curry,Indian,Snack,Vegetarian,112,12.0,122.8,27.5,26.4,42.7,933,225,331,Fried,39,83,2.7,0,https://example.com/images/meal_686.jpg
687,Center Soup,Italian,Snack,Vegan,1094,48.8,46.9,16.4,3.9,17.4,1955,265,117,Roasted,45,18,4.2,0,https://example.com/images/meal_687.jpg
688,Trip Sandwich,Mexican,Lunch,Vegan,193,47.6,65.7,43.8,22.4,10.8,1166,0,499,Steamed,43,22,1.6,0,https://example.com/images/meal_688.jpg
689,Hot Stew,Mexican,Lunch,Low-Carb,1137,54.3,28.8,29.9,18.0,8.1,1823,231,134,Baked,27,103,2.1,0,https://example.com/images/meal_689.jpg
690,Executive Curry,Thai,Dinner,Balanced,942,34.9,129.1,47.3,15.1,32.3,340,119,251,Fried,60,60,4.9,0,https://example.com/images/meal_690.jpg
691,Us Salad,American,Snack,Keto,132,31.4,38.2,23.4,13.9,23.5,674,39,139,Roasted,56,115,2.2,0,https://example.com/images/meal_691.jpg
692,Consumer Salad,Indian,Snack,Balanced,602,75.4,11.7,43.9,26.0,4.6,359,281,160,Fried,8,66,4.2,0,https://example.com/images/meal_692.jpg
693,Person Wrap,Chinese,Lunch,Vegetarian,125,28.1,102.8,27.6,1.1,16.1,2303,52,324,Roasted,21,60,3.8,0,https://example.com/images/meal_693.jpg
694,He Rice,Chinese,Lunch,Vegan,457,48.1,77.9,55.6,23.2,26.6,1726,7,142,Raw,39,16,1.2,0,https://example.com/images/meal_694.jpg
695,Sense Salad,Japanese,Lunch,Low-Carb,382,64.7,116.0,15.3,9.2,33.0,623,16,271,Steamed,55,107,5.0,0,https://example.com/images/meal_695.jpg
696,Thought Pasta,Thai,Dinner,Keto,1100,7.5,89.1,19.4,28.5,16.7,2215,207,223,Roasted,31,82,3.2,0,https://example.com/images/meal_696.jpg
697,Always Salad,Indian,Snack,Vegan,477,64.1,118.9,49.5,28.9,4.0,917,18,476,Roasted,54,92,4.4,0,https://example.com/images/meal_697.jpg
698,Agree Wrap,Indian,Dinner,Low-Carb,705,53.6,133.5,59.8,20.0,20.5,1868,237,236,Roasted,30,12,3.5,0,https://example.com/images/meal_698.jpg
699,Nature Sandwich,American,Lunch,Keto,924,11.7,20.3,57.1,2.2,42.1,1756,52,394,Steamed,28,108,1.7,0,https://example.com/images/meal_699.jpg
700,Small Stew,Indian,Lunch,Keto,430,5.4,141.2,20.2,7.4,46.9,2048,218,255,Steamed,36,52,3.9,0,https://example.com/images/meal_700.jpg
701,To Sandwich,American,Snack,Balanced,865,47.2,32.0,52.2,3.0,3.9,1252,109,443,Fried,32,45,3.6,0,https://example.com/images/meal_701.jpg
702,Factor Wrap,Indian,Dinner,Low-Carb,213,58.1,9.2,52.0,1.9,33.8,1248,54,291,Steamed,6,91,2.4,0,https://example.com/images/meal_702.jpg
703,Treatment Wrap,Mexican,Lunch,Low-Carb,1048,34.3,90.1,9.0,10.6,5.8,1178,72,187,Raw,11,27,1.7,0,https://example.com/images/meal_703.jpg
704,Party Pasta,Thai,Snack,Vegan,526,66.9,122.1,3.6,26.4,43.5,250,108,302,Boiled,21,78,2.8,0,https://example.com/images/meal_704.jpg
705,Skin Pasta,Mexican,Breakfast,Paleo,641,13.4,96.4,59.6,23.0,41.4,1086,145,488,Raw,43,111,1.1,0,https://example.com/images/meal_705.jpg
706,Society Rice,Thai,Breakfast,Paleo,850,12.5,71.8,11.4,4.2,11.3,2256,72,265,Roasted,13,39,2.6,0,https://example.com/images/meal_706.jpg
707,Decide Curry,Japanese,Dinner,Vegan,734,25.3,58.2,3.3,15.0,48.8,1479,210,152,Boiled,52,74,4.1,0,https://example.com/images/meal_707.jpg
708,Near Sandwich,Mediterranean,Snack,Balanced,437,23.6,3.4,2.7,10.7,37.7,1918,144,427,Baked,18,9,1.5,0,https://example.com/images/meal_708.jpg
709,Parent Sandwich,Mexican,Snack,Balanced,451,43.8,73.4,40.9,12.0,38.8,870,30,383,Raw,18,16,2.9,0,https://example.com/images/meal_709.jpg
710,Congress Wrap,American,Snack,Balanced,176,30.6,44.4,58.0,1.2,32.4,1566,17,389,Baked,44,114,2.9,0,https://example.com/images/meal_710.jpg
711,Be Wrap,Italian,Snack,Paleo,383,69.7,110.6,15.6,25.8,39.8,1813,189,232,Grilled,39,73,1.0,0,https://example.com/images/meal_711.jpg
712,Democrat Stew,Indian,Lunch,Vegan,447,71.3,94.2,41.8,11.6,44.3,1593,201,500,Fried,14,117,2.6,0,https://example.com/images/meal_712.jpg
713,Entire Stew,American,Lunch,Low-Carb,835,25.8,77.9,47.7,6.5,30.1,87,213,240,Boiled,10,117,2.9,0,https://example.com/images/meal_713.jpg
714,Remain Curry,American,Dinner,Vegetarian,291,7.3,102.3,57.0,19.6,39.2,853,136,428,Fried,41,16,1.5,0,https://example.com/images/meal_714.jpg
715,Activity Sandwich,Chinese,Lunch,Vegetarian,444,59.6,48.3,36.8,22.6,25.0,1889,213,237,Boiled,19,51,3.6,0,https://example.com/images/meal_715.jpg
716,Million Pasta,Japanese,Snack,Vegetarian,611,79.4,111.1,44.8,0.6,9.0,1712,59,317,Steamed,32,78,2.1,0,https://example.com/images/meal_716.jpg
717,Item Rice,Italian,Lunch,Low-Carb,341,37.6,141.7,45.1,19.2,45.4,589,40,231,Fried,14,9,3.7,0,https://example.com/images/meal_717.jpg
718,Perhaps Wrap,American,Dinner,Low-Carb,398,7.5,6.8,2.8,29.4,10.5,2328,25,439,Raw,27,32,2.4,1,https://example.com/images/meal_718.jpg
719,Hour Curry,American,Snack,Keto,913,52.5,136.7,25.6,22.0,16.0,1493,281,494,Roasted,51,55,4.1,0,https://example.com/images/meal_719.jpg
720,Six Sandwich,American,Dinner,Paleo,216,65.3,99.6,52.3,27.7,37.4,483,41,189,Baked,46,23,2.0,0,https://example.com/images/meal_720.jpg
721,Moment Wrap,Thai,Snack,Balanced,880,14.2,84.2,0.2,13.4,38.4,505,217,399,Grilled,50,114,4.8,0,https://example.com/images/meal_721.jpg
722,System Rice,Japanese,Lunch,Vegetarian,698,79.2,25.6,13.5,0.5,12.3,178,214,403,Roasted,7,6,4.4,1,https://example.com/images/meal_722.jpg
723,Ask Pasta,Mediterranean,Snack,Low-Carb,1015,39.0,126.7,16.6,28.7,39.7,2142,285,287,Baked,60,13,4.5,0,https://example.com/images/meal_723.jpg
724,Close Pasta,Mexican,Dinner,Low-Carb,306,72.5,34.0,57.3,5.9,29.9,1954,145,297,Fried,48,108,4.7,0,https://example.com/images/meal_724.jpg
725,For Soup,Mediterranean,Breakfast,Keto,1100,46.7,135.6,18.9,23.8,4.0,396,55,407,Boiled,53,91,2.5,0,https://example.com/images/meal_725.jpg
726,Own Salad,Thai,Lunch,Vegan,351,44.3,39.3,35.1,1.5,4.3,1853,239,484,Fried,52,52,3.8,0,https://example.com/images/meal_726.jpg
727,Expert Curry,American,Dinner,Balanced,820,43.9,126.6,5.2,14.7,46.9,426,109,147,Raw,50,77,2.7,0,https://example.com/images/meal_727.jpg
728,Sound Soup,American,Breakfast,Low-Carb,125,49.3,18.4,21.6,19.7,41.7,1927,41,225,Roasted,42,87,2.8,0,https://example.com/images/meal_728.jpg
729,Live Sandwich,Mexican,Breakfast,Vegan,602,51.5,94.9,22.6,25.6,17.6,2438,219,231,Fried,14,92,2.3,1,https://example.com/images/meal_729.jpg
730,Single Soup,Indian,Breakfast,Low-Carb,914,69.9,12.8,39.8,3.0,45.4,1712,56,464,Baked,7,44,2.6,0,https://example.com/images/meal_730.jpg
731,Determine Salad,American,Lunch,Balanced,150,78.4,143.7,56.1,18.1,9.8,1397,251,267,Roasted,57,5,2.1,0,https://example.com/images/meal_731.jpg
732,Enough Salad,Indian,Snack,Paleo,609,60.7,84.0,19.4,27.7,18.7,1555,0,213,Roasted,46,62,4.0,1,https://example.com/images/meal_732.jpg
733,Stand Pasta,Mediterranean,Lunch,Keto,314,37.2,46.0,39.8,14.0,46.1,212,78,399,Fried,12,88,1.5,0,https://example.com/images/meal_733.jpg
734,Central Rice,Italian,Snack,Keto,1110,73.9,108.7,3.5,7.4,40.1,350,123,280,Fried,11,15,2.6,0,https://example.com/images/meal_734.jpg
735,Contain Soup,Mediterranean,Lunch,Vegetarian,1176,48.0,97.2,18.9,10.4,43.7,2383,230,499,Boiled,32,25,4.9,0,https://example.com/images/meal_735.jpg
736,Else Stew,Thai,Dinner,Vegetarian,123,76.9,29.0,12.2,26.2,21.0,1450,203,169,Fried,56,80,3.2,0,https://example.com/images/meal_736.jpg
737,For Salad,Mediterranean,Snack,Paleo,1052,38.1,123.2,30.3,0.2,39.6,1481,1,387,Grilled,47,86,4.8,0,https://example.com/images/meal_737.jpg
738,Would Stew,Mediterranean,Dinner,Keto,464,63.7,143.6,0.6,8.8,34.7,2496,7,124,Roasted,5,77,1.8,0,https://example.com/images/meal_738.jpg
739,According Rice,Italian,Dinner,Vegetarian,1049,47.8,39.6,0.6,5.1,47.5,90,37,373,Baked,33,91,2.1,0,https://example.com/images/meal_739.jpg
740,Series Rice,Mediterranean,Dinner,Vegan,259,35.6,90.3,2.4,21.7,38.0,1295,251,182,Roasted,50,65,1.4,0,https://example.com/images/meal_740.jpg
741,Everybody Curry,Japanese,Breakfast,Balanced,702,72.4,57.8,10.6,14.7,40.3,1489,3,182,Boiled,45,91,1.4,0,https://example.com/images/meal_741.jpg
742,Way Pasta,Mediterranean,Breakfast,Keto,177,75.6,125.6,40.2,20.3,1.4,1489,166,339,Fried,15,12,1.6,0,https://example.com/images/meal_742.jpg
743,Interesting Pasta,American,Breakfast,Balanced,992,10.4,21.3,57.2,8.6,23.9,1777,15,219,Fried,28,80,1.6,0,https://example.com/images/meal_743.jpg
744,Operation Sandwich,Chinese,Breakfast,Low-Carb,255,15.6,137.7,46.8,15.3,35.2,1594,180,203,Boiled,35,29,3.6,0,https://example.com/images/meal_744.jpg
745,Others Wrap,Thai,Lunch,Balanced,843,28.7,116.8,30.4,18.8,34.4,1206,251,360,Steamed,30,15,3.1,0,https://example.com/images/meal_745.jpg
746,Charge Sandwich,Mediterranean,Snack,Vegan,774,55.6,3.0,31.8,17.4,2.9,1397,149,207,Steamed,35,21,4.7,0,https://example.com/images/meal_746.jpg
747,Room Salad,Mexican,Snack,Low-Carb,1163,20.0,35.6,52.5,15.6,18.0,1942,125,383,Steamed,42,43,4.2,0,https://example.com/images/meal_747.jpg
748,Develop Sandwich,Indian,Snack,Paleo,332,69.9,7.5,10.3,26.5,15.4,2265,31,375,Baked,46,84,3.7,1,https://example.com/images/meal_748.jpg
749,Role Soup,Japanese,Snack,Low-Carb,669,59.9,91.7,17.9,19.0,17.0,764,44,369,Steamed,27,10,3.3,1,https://example.com/images/meal_749.jpg
750,Lawyer Soup,Italian,Dinner,Keto,1062,33.8,135.0,21.8,8.8,17.7,127,180,288,Fried,10,97,1.5,0,https://example.com/images/meal_750.jpg
751,Size Stew,Mediterranean,Snack,Vegetarian,265,49.6,55.7,47.9,20.5,4.9,1531,218,301,Raw,17,11,3.2,0,https://example.com/images/meal_751.jpg
752,Crime Pasta,Chinese,Lunch,Balanced,835,55.3,95.9,7.9,21.1,6.0,314,217,213,Fried,10,99,3.1,0,https://example.com/images/meal_752.jpg
753,Professor Curry,American,Breakfast,Keto,1077,74.4,24.5,34.5,2.1,10.0,655,95,183,Fried,42,23,2.3,0,https://example.com/images/meal_753.jpg
754,Nature Curry,Indian,Breakfast,Paleo,755,10.0,19.9,24.8,8.5,20.7,576,249,389,Boiled,42,33,2.5,0,https://example.com/images/meal_754.jpg
755,Popular Pasta,Indian,Lunch,Vegan,908,48.0,56.9,15.0,17.9,48.6,2079,127,365,Boiled,9,95,4.0,0,https://example.com/images/meal_755.jpg
756,Audience Pasta,Chinese,Breakfast,Balanced,334,44.6,43.5,5.0,13.3,33.8,2209,58,106,Baked,46,9,1.1,0,https://example.com/images/meal_756.jpg
757,Decade Wrap,Italian,Snack,Balanced,1022,71.2,127.8,49.8,7.0,16.6,2026,72,416,Raw,30,37,2.4,0,https://example.com/images/meal_757.jpg
758,Identify Sandwich,Thai,Snack,Vegetarian,541,10.3,27.2,26.2,13.5,30.9,1996,153,461,Boiled,45,101,1.3,0,https://example.com/images/meal_758.jpg
759,Beyond Stew,Mediterranean,Snack,Low-Carb,364,58.4,144.9,25.7,23.5,9.5,1175,32,163,Raw,50,38,4.4,0,https://example.com/images/meal_759.jpg
760,Lose Curry,Mediterranean,Snack,Vegan,931,67.8,75.9,2.6,12.5,22.1,1704,184,274,Grilled,38,19,4.4,0,https://example.com/images/meal_760.jpg
761,Enjoy Salad,Japanese,Lunch,Vegetarian,1152,10.9,124.6,40.4,14.0,0.3,1433,252,108,Boiled,6,99,3.2,0,https://example.com/images/meal_761.jpg
762,General Stew,American,Snack,Balanced,849,15.5,54.9,50.1,29.3,26.2,908,77,472,Grilled,15,48,1.2,0,https://example.com/images/meal_762.jpg
763,Clearly Curry,Mexican,Dinner,Low-Carb,852,7.7,63.0,32.9,27.2,34.9,331,135,163,Grilled,13,85,1.6,0,https://example.com/images/meal_763.jpg
764,Take Pasta,Indian,Breakfast,Vegan,1081,5.9,9.1,56.0,12.0,28.8,1027,47,230,Boiled,20,104,3.8,0,https://example.com/images/meal_764.jpg
765,Health Curry,Thai,Snack,Paleo,119,40.2,68.2,37.1,23.4,6.8,258,77,468,Boiled,49,36,5.0,0,https://example.com/images/meal_765.jpg
766,Remain Curry,Mediterranean,Lunch,Vegetarian,527,35.1,129.0,34.9,6.5,37.8,1531,157,129,Grilled,7,113,3.3,0,https://example.com/images/meal_766.jpg
767,Analysis Curry,Thai,Dinner,Keto,543,29.9,67.3,28.0,23.1,36.0,644,139,219,Boiled,56,42,3.1,0,https://example.com/images/meal_767.jpg
768,Soldier Wrap,Japanese,Dinner,Balanced,725,78.9,30.2,3.2,17.1,11.0,1943,268,367,Baked,26,24,1.6,0,https://example.com/images/meal_768.jpg
769,Out Salad,Japanese,Dinner,Low-Carb,926,59.1,127.4,42.6,2.5,26.1,766,123,107,Raw,40,115,4.1,0,https://example.com/images/meal_769.jpg
770,Surface Curry,Italian,Breakfast,Vegetarian,458,11.7,38.4,8.9,2.7,35.6,125,246,472,Baked,37,75,3.9,0,https://example.com/images/meal_770.jpg
771,Free Soup,Indian,Lunch,Balanced,202,79.8,142.4,50.8,12.8,29.6,2427,280,496,Boiled,40,72,2.6,0,https://example.com/images/meal_771.jpg
772,Newspaper Soup,Mediterranean,Dinner,Balanced,488,8.5,29.3,21.9,16.3,30.7,1793,254,289,Roasted,28,81,3.3,0,https://example.com/images/meal_772.jpg
773,Deep Pasta,Thai,Breakfast,Paleo,1153,48.8,137.1,0.3,24.0,16.2,2312,152,471,Boiled,15,28,2.5,0,https://example.com/images/meal_773.jpg
774,Wish Stew,Mexican,Breakfast,Low-Carb,675,52.1,129.7,21.6,30.0,7.9,203,60,481,Grilled,58,45,3.8,1,https://example.com/images/meal_774.jpg
775,Book Pasta,Indian,Dinner,Balanced,829,17.1,38.4,45.0,14.7,18.9,774,26,379,Roasted,13,87,4.4,0,https://example.com/images/meal_775.jpg
776,Likely Rice,Mexican,Snack,Paleo,1156,60.4,84.7,3.7,7.0,47.9,1606,113,499,Steamed,30,36,2.0,0,https://example.com/images/meal_776.jpg
777,Glass Pasta,Japanese,Lunch,Vegan,1167,37.6,73.3,5.1,4.5,11.9,867,133,382,Boiled,47,73,1.9,0,https://example.com/images/meal_777.jpg
778,Itself Salad,Japanese,Lunch,Paleo,395,63.6,114.0,0.8,7.3,4.0,247,28,492,Grilled,20,68,4.2,1,https://example.com/images/meal_778.jpg
779,Court Stew,Thai,Snack,Vegan,819,9.6,19.7,4.3,24.6,45.8,723,189,193,Baked,54,55,4.8,0,https://example.com/images/meal_779.jpg
